t,x,y,theta,v,phi,phi_dot
2.500000000000000000e+01,-5.748810122419190094e-01,-1.637577982609847993e-01,1.470175337668934157e+00,2.988003328373513012e-01,-3.807257217798506749e-03,-1.702719649538979134e-03
2.501999999999999957e+01,-5.742800858994012714e-01,-1.578084321571109339e-01,1.470086445986308110e+00,2.991633028190198718e-01,-3.841019513223488217e-03,-1.673549384188336830e-03
2.503999999999999915e+01,-5.736778988228294907e-01,-1.518519064612366964e-01,1.469996667548734592e+00,2.995253390819545003e-01,-3.874200763387448693e-03,-1.644614653027038883e-03
2.505999999999999872e+01,-5.730744463590990989e-01,-1.458882404993175896e-01,1.469906014236686875e+00,2.998864378966645816e-01,-3.906805650845762874e-03,-1.615912648011935075e-03
2.508000000000000185e+01,-5.724697239196157028e-01,-1.399174536674057112e-01,1.469814497879180726e+00,3.002465955289325139e-01,-3.938838802281040274e-03,-1.587440589901606153e-03
2.510000000000000142e+01,-5.718637269804425216e-01,-1.339395654317283579e-01,1.469722130254331294e+00,3.006058082397834452e-01,-3.970304789076169877e-03,-1.559195727859528273e-03
2.512000000000000099e+01,-5.712564510824753583e-01,-1.279545953287468674e-01,1.469628923089918660e+00,3.009640722854554640e-01,-4.001208127877533237e-03,-1.531175339062261411e-03
2.514000000000000057e+01,-5.706478918316166826e-01,-1.219625629652416610e-01,1.469534888063940059e+00,3.013213839173714548e-01,-4.031553281152950099e-03,-1.503376728312126164e-03
2.516000000000000014e+01,-5.700380448989248450e-01,-1.159634880183766370e-01,1.469440036805166105e+00,3.016777393821084008e-01,-4.061344657738111090e-03,-1.475797227655501701e-03
2.517999999999999972e+01,-5.694269060208076993e-01,-1.099573902357735555e-01,1.469344380893682356e+00,3.020331349213701833e-01,-4.090586613379756063e-03,-1.448434196004771621e-03
2.519999999999999929e+01,-5.688144709991744818e-01,-1.039442894355855351e-01,1.469247931861446421e+00,3.023875667719585492e-01,-4.119283451268580289e-03,-1.421285018765653524e-03
2.521999999999999886e+01,-5.682007357016107818e-01,-9.792420550656499856e-02,1.469150701192811326e+00,3.027410311657457442e-01,-4.147439422564225958e-03,-1.394347107469128639e-03
2.523999999999999844e+01,-5.675856960615437430e-01,-9.189715840814161041e-02,1.469052700325086613e+00,3.030935243296466464e-01,-4.175058726916398323e-03,-1.367617899407126908e-03
2.526000000000000156e+01,-5.669693480784054884e-01,-8.586316817048711414e-02,1.468953940649054823e+00,3.034450424855917317e-01,-4.202145512974559544e-03,-1.341094857273538539e-03
2.528000000000000114e+01,-5.663516878178160852e-01,-7.982225489459526813e-02,1.468854433509508839e+00,3.037955818504998184e-01,-4.228703878893104451e-03,-1.314775468809098978e-03
2.530000000000000071e+01,-5.657327114117451927e-01,-7.377443875234490633e-02,1.468754190205785237e+00,3.041451386362524212e-01,-4.254737872828828933e-03,-1.288657246450604409e-03
2.532000000000000028e+01,-5.651124150586657180e-01,-6.771973998658320504e-02,1.468653221992284319e+00,3.044937090496666054e-01,-4.280251493431700555e-03,-1.262737726984299903e-03
2.533999999999999986e+01,-5.644907950237465499e-01,-6.165817891118474670e-02,1.468551540078992801e+00,3.048412892924697859e-01,-4.305248690327616486e-03,-1.237014471203799326e-03
2.535999999999999943e+01,-5.638678476390035499e-01,-5.558977591113412053e-02,1.468449155632001846e+00,3.051878755612744687e-01,-4.329733364595736954e-03,-1.211485063571566406e-03
2.537999999999999901e+01,-5.632435693034762991e-01,-4.951455144259298002e-02,1.468346079774022650e+00,3.055334640475521613e-01,-4.353709369238264841e-03,-1.186147111884965294e-03
2.539999999999999858e+01,-5.626179564833906355e-01,-4.343252603297176329e-02,1.468242323584906250e+00,3.058780509376095025e-01,-4.377180509644364517e-03,-1.160998246945601012e-03
2.542000000000000171e+01,-5.619910057123362890e-01,-3.734372028100518826e-02,1.468137898102142236e+00,3.062216324125629496e-01,-4.400150544045995996e-03,-1.136036122233447746e-03
2.544000000000000128e+01,-5.613627135914223132e-01,-3.124815485682352900e-02,1.468032814321371227e+00,3.065642046483160188e-01,-4.422623183969067069e-03,-1.111258413583980165e-03
2.546000000000000085e+01,-5.607330767894582735e-01,-2.514585050201700867e-02,1.467927083196892024e+00,3.069057638155333612e-01,-4.444602094677500836e-03,-1.086662818869515339e-03
2.548000000000000043e+01,-5.601020920431079020e-01,-1.903682802972106458e-02,1.467820715642152773e+00,3.072463060796189471e-01,-4.466090895609559422e-03,-1.062247057684422230e-03
2.550000000000000000e+01,-5.594697561570818323e-01,-1.292110832467718851e-02,1.467713722530256559e+00,3.075858276006926961e-01,-4.487093160810386866e-03,-1.038008871033532831e-03
2.551999999999999957e+01,-5.588360660042743788e-01,-6.798712343307755646e-03,1.467606114694461228e+00,3.079243245335669399e-01,-4.507612419357025918e-03,-1.013946021024375978e-03
2.553999999999999915e+01,-5.582010185259536073e-01,-6.696611137959607163e-04,1.467497902928659226e+00,3.082617930277241070e-01,-4.527652155777026760e-03,-9.900562905632084854e-04
2.555999999999999872e+01,-5.575646107319203182e-01,5.466024263855562282e-03,1.467389097987878088e+00,3.085982292272949623e-01,-4.547215810461565332e-03,-9.663374830540348700e-04
2.558000000000000185e+01,-5.569268397006954530e-01,1.160832261774391583e-02,1.467279710588764052e+00,3.089336292710364029e-01,-4.566306780071997459e-03,-9.427874221016392838e-04
2.560000000000000142e+01,-5.562877025796533204e-01,1.775721270399222007e-02,1.467169751410064782e+00,3.092679892923094753e-01,-4.584928417941742246e-03,-9.194039512174313799e-04
2.562000000000000099e+01,-5.556471965852178840e-01,2.391267320668388763e-02,1.467059231093117422e+00,3.096013054190589475e-01,-4.603084034470903037e-03,-8.961849335288906478e-04
2.564000000000000057e+01,-5.550053190030261874e-01,3.007468273779156931e-02,1.466948160242323551e+00,3.099335737737919372e-01,-4.620776897516459640e-03,-8.731282514922801595e-04
2.566000000000000014e+01,-5.543620671880891138e-01,3.624321983709544170e-02,1.466836549425626135e+00,3.102647904735570950e-01,-4.638010232774271782e-03,-8.502318066087033444e-04
2.567999999999999972e+01,-5.537174385649636932e-01,4.241826297212103469e-02,1.466724409174987365e+00,3.105949516299244539e-01,-4.654787224159357382e-03,-8.274935191428863402e-04
2.569999999999999929e+01,-5.530714306279262971e-01,4.859979053806018356e-02,1.466611749986862723e+00,3.109240533489656677e-01,-4.671111014177067866e-03,-8.049113278454371641e-04
2.571999999999999886e+01,-5.524240409411307340e-01,5.478778085770663608e-02,1.466498582322661726e+00,3.112520917312336377e-01,-4.686984704290078456e-03,-7.824831896782379016e-04
2.573999999999999844e+01,-5.517752671387894381e-01,6.098221218137656052e-02,1.466384916609228428e+00,3.115790628717440836e-01,-4.702411355280261031e-03,-7.602070795423721949e-04
2.576000000000000156e+01,-5.511251069253209067e-01,6.718306268684060001e-02,1.466270763239298613e+00,3.119049628599552815e-01,-4.717393987605067451e-03,-7.380809900094405370e-04
2.578000000000000114e+01,-5.504735580755513169e-01,7.339031047924615692e-02,1.466156132571967419e+00,3.122297877797500787e-01,-4.731935581747515225e-03,-7.161029310556899386e-04
2.580000000000000071e+01,-5.498206184348504166e-01,7.960393359105966127e-02,1.466041034933140530e+00,3.125535337094175747e-01,-4.746039078561518042e-03,-6.942709297989595922e-04
2.582000000000000028e+01,-5.491662859193162660e-01,8.582390998197597654e-02,1.465925480616013576e+00,3.128761967216341366e-01,-4.759707379613740789e-03,-6.725830302381243225e-04
2.583999999999999986e+01,-5.485105585159404384e-01,9.205021753886066804e-02,1.465809479881506006e+00,3.131977728834463015e-01,-4.772943347516260537e-03,-6.510372929960504167e-04
2.585999999999999943e+01,-5.478534342827758863e-01,9.828283407567051100e-02,1.465693042958735592e+00,3.135182582562519582e-01,-4.785749806258742661e-03,-6.296317950643648929e-04
2.587999999999999901e+01,-5.471949113491048067e-01,1.045217373333819921e-01,1.465576180045455201e+00,3.138376488957850818e-01,-4.798129541531409060e-03,-6.083646295516459673e-04
2.589999999999999858e+01,-5.465349879156109481e-01,1.107669049799242522e-01,1.465458901308518858e+00,3.141559408520968044e-01,-4.810085301046766043e-03,-5.872339054335838420e-04
2.592000000000000171e+01,-5.458736622545474759e-01,1.170183146101013705e-01,1.465341216884314735e+00,3.144731301695397052e-01,-4.821619794852207569e-03,-5.662377473064476602e-04
2.594000000000000128e+01,-5.452109327098924041e-01,1.232759437455248630e-01,1.465223136879223675e+00,3.147892128867513239e-01,-4.832735695641907255e-03,-5.453742951422932547e-04
2.596000000000000085e+01,-5.445467976975368884e-01,1.295397698345341908e-01,1.465104671370067058e+00,3.151041850366373409e-01,-4.843435639061474847e-03,-5.246417040471045316e-04
2.598000000000000043e+01,-5.438812557054335528e-01,1.358097702521363637e-01,1.464985830404538447e+00,3.154180426463568665e-01,-4.853722224007707767e-03,-5.040381440213399398e-04
2.600000000000000000e+01,-5.432143052937865590e-01,1.420859222999228955e-01,1.464866624001652129e+00,3.157307817373062320e-01,-4.863598012924127273e-03,-4.835617997228978493e-04
2.601999999999999957e+01,-5.425459450952132556e-01,1.483682032060062994e-01,1.464747062152185197e+00,3.160423983251038349e-01,-4.873065532092194299e-03,-4.632108702321865827e-04
2.603999999999999915e+01,-5.418761738148818452e-01,1.546565901249401520e-01,1.464627154819110100e+00,3.163528884195750401e-01,-4.882127271917537960e-03,-4.429835688196577005e-04
2.605999999999999872e+01,-5.412049902307387583e-01,1.609510601376529237e-01,1.464506911938033840e+00,3.166622480247383575e-01,-4.890785687210497633e-03,-4.228781227158366369e-04
2.608000000000000185e+01,-5.405323931936178994e-01,1.672515902513769248e-01,1.464386343417640068e+00,3.169704731387894547e-01,-4.899043197464918176e-03,-4.028927728828349524e-04
2.610000000000000142e+01,-5.398583816274582503e-01,1.735581573995665927e-01,1.464265459140104308e+00,3.172775597540892778e-01,-4.906902187127810955e-03,-3.830257737892443760e-04
2.612000000000000099e+01,-5.391829545294228865e-01,1.798707384418398725e-01,1.464144268961548256e+00,3.175835038571478974e-01,-4.914365005870099945e-03,-3.632753931858303913e-04
2.614000000000000057e+01,-5.385061109701174686e-01,1.861893101638956161e-01,1.464022782712452120e+00,3.178883014286125741e-01,-4.921433968847889300e-03,-3.436399118843135774e-04
2.616000000000000014e+01,-5.378278500937199169e-01,1.925138492774483012e-01,1.463901010198092045e+00,3.181919484432544354e-01,-4.928111356962352682e-03,-3.241176235378349858e-04
2.617999999999999972e+01,-5.371481711181713692e-01,1.988443324201516482e-01,1.463778961198965778e+00,3.184944408699549312e-01,-4.934399417114734149e-03,-3.047068344232420562e-04
2.619999999999999929e+01,-5.364670733353325005e-01,2.051807361555275655e-01,1.463656645471220319e+00,3.187957746716933993e-01,-4.940300362455972254e-03,-2.854058632258162629e-04
2.621999999999999886e+01,-5.357845561111647115e-01,2.115230369728968718e-01,1.463534072747073145e+00,3.190959458055347975e-01,-4.945816372633084559e-03,-2.662130408254944681e-04
2.623999999999999844e+01,-5.351006188858660195e-01,2.178712112873038009e-01,1.463411252735239865e+00,3.193949502226175463e-01,-4.950949594030838036e-03,-2.471267100853456310e-04
2.626000000000000156e+01,-5.344152611741028736e-01,2.242252354394453917e-01,1.463288195121347224e+00,3.196927838681423162e-01,-4.955702140009254388e-03,-2.281452256416481258e-04
2.628000000000000114e+01,-5.337284825651131825e-01,2.305850856956008776e-01,1.463164909568368754e+00,3.199894426813588710e-01,-4.960076091137245215e-03,-2.092669536958631927e-04
2.630000000000000071e+01,-5.330402827228892804e-01,2.369507382475548596e-01,1.463041405717032672e+00,3.202849225955567980e-01,-4.964073495421857454e-03,-1.904902718084632701e-04
2.632000000000000028e+01,-5.323506613863857595e-01,2.433221692125329128e-01,1.462917693186241541e+00,3.205792195380533505e-01,-4.967696368532333734e-03,-1.718135686945678538e-04
2.633999999999999986e+01,-5.316596183696491451e-01,2.496993546331212066e-01,1.462793781573493046e+00,3.208723294301834006e-01,-4.970946694023451948e-03,-1.532352440208815101e-04
2.635999999999999943e+01,-5.309671535619804317e-01,2.560822704772003355e-01,1.462669680455297216e+00,3.211642481872880039e-01,-4.973826423550080193e-03,-1.347537082049191765e-04
2.637999999999999901e+01,-5.302732669281473576e-01,2.624708926378738205e-01,1.462545399387586320e+00,3.214549717187057398e-01,-4.976337477081370017e-03,-1.163673822154660565e-04
2.639999999999999858e+01,-5.295779585085025332e-01,2.688651969333908376e-01,1.462420947906130975e+00,3.217444959277616645e-01,-4.978481743110607649e-03,-9.807469737450861418e-05
2.642000000000000171e+01,-5.288812284191903856e-01,2.752651591070769399e-01,1.462296335526958035e+00,3.220328167117586515e-01,-4.980261078858300682e-03,-7.987409516132708894e-05
2.644000000000000128e+01,-5.281830768522901565e-01,2.816707548272638917e-01,1.462171571746753607e+00,3.223199299619671221e-01,-4.981677310475298576e-03,-6.176402701746264883e-05
2.646000000000000085e+01,-5.274835040759908722e-01,2.880819596872132848e-01,1.462046666043281817e+00,3.226058315636172735e-01,-4.982732233238850242e-03,-4.374295415355178469e-05
2.648000000000000043e+01,-5.267825104347787502e-01,2.944987492050494815e-01,1.461921627875791163e+00,3.228905173958893648e-01,-4.983427611746578216e-03,-2.580934735758267577e-05
2.650000000000000000e+01,-5.260800963495668725e-01,3.009210988236876716e-01,1.461796466685423734e+00,3.231739833319056121e-01,-4.983765180106018884e-03,-7.961686804437730883e-06
2.651999999999999957e+01,-5.253762623179039082e-01,3.073489839107534927e-01,1.461671191895630662e+00,3.234562252387220282e-01,-4.983746642120834638e-03,9.801538133106379116e-06
2.653999999999999915e+01,-5.246710089141251032e-01,3.137823797585226338e-01,1.461545812912566245e+00,3.237372389773207626e-01,-4.983373671471991000e-03,2.748182907185389405e-05
2.655999999999999872e+01,-5.239643367894952775e-01,3.202212615838373466e-01,1.461420339125509615e+00,3.240170204026019962e-01,-4.982647911897369018e-03,4.508067880468314645e-05
2.658000000000000185e+01,-5.232562466724317574e-01,3.266656045280469378e-01,1.461294779907262864e+00,3.242955653633771140e-01,-4.981570977365097977e-03,6.259957148542101275e-05
2.660000000000000142e+01,-5.225467393686296091e-01,3.331153836569225035e-01,1.461169144614559823e+00,3.245728697023609888e-01,-4.980144452245253983e-03,8.003998281256297889e-05
2.662000000000000099e+01,-5.218358157612472681e-01,3.395705739605969775e-01,1.461043442588461749e+00,3.248489292561667074e-01,-4.978369891476836645e-03,9.740338021191845665e-05
2.664000000000000057e+01,-5.211234768110637461e-01,3.460311503534825306e-01,1.460917683154782098e+00,3.251237398552966340e-01,-4.976248820732190499e-03,1.146912230179742223e-04
2.666000000000000014e+01,-5.204097235566607083e-01,3.524970876742092862e-01,1.460791875624467995e+00,3.253972973241385791e-01,-4.973782736575550062e-03,1.319049626538896971e-04
2.667999999999999972e+01,-5.196945571145823450e-01,3.589683606855409437e-01,1.460666029294022339e+00,3.256695974809586391e-01,-4.970973106621025435e-03,1.490460428107792364e-04
2.669999999999999929e+01,-5.189779786795103433e-01,3.654449440743143818e-01,1.460540153445886835e+00,3.259406361378956452e-01,-4.967821369683884068e-03,1.661158996253808001e-04
2.671999999999999886e+01,-5.182599895244237587e-01,3.719268124513623874e-01,1.460414257348862099e+00,3.262104091009561113e-01,-4.964328935931509867e-03,1.831159618572634313e-04
2.673999999999999844e+01,-5.175405910007695454e-01,3.784139403514381605e-01,1.460288350258504453e+00,3.264789121700087948e-01,-4.960497187028114693e-03,2.000476510645701940e-04
2.676000000000000156e+01,-5.168197845386321987e-01,3.849063022331513650e-01,1.460162441417519386e+00,3.267461411387801440e-01,-4.956327476277238089e-03,2.169123817788137624e-04
2.678000000000000114e+01,-5.160975716469042851e-01,3.914038724788873047e-01,1.460036540056177889e+00,3.270120917948492467e-01,-4.951821128760891186e-03,2.337115616789418816e-04
2.680000000000000071e+01,-5.153739539134551961e-01,3.979066253947429743e-01,1.459910655392698819e+00,3.272767599196444999e-01,-4.946979441474142619e-03,2.504465917641530135e-04
2.682000000000000028e+01,-5.146489330052972377e-01,4.044145352104502322e-01,1.459784796633665005e+00,3.275401412884388352e-01,-4.941803683457706049e-03,2.671188665260371218e-04
2.683999999999999986e+01,-5.139225106687517197e-01,4.109275760793056342e-01,1.459658972974413604e+00,3.278022316703461114e-01,-4.936295095926125816e-03,2.837297741198019862e-04
2.685999999999999943e+01,-5.131946887296185977e-01,4.174457220780944944e-01,1.459533193599444667e+00,3.280630268283181161e-01,-4.930454892392929431e-03,3.002806965346214215e-04
